Category,ProductPrice,Quantity,PaymentMethod,CustomerAge,CustomerGender,CustomerPurchaseHistory,CustomerReturnHistory,ProductRating,Product_Warranty,ShippingMode,DiscountApplied,return_rate,effective_price,is_high_value,discount_price_ratio,is_low_rated,rating_risk_score,is_bulk_order,age_group,risk_score,Return_Risk
6,6951.71,5,1,61,1,68,16,4.9,1,0,0.6,0.2353,6910.0,0,8.6e-05,0,0.0235,1,3,1.7059,0
0,14269.01,1,2,58,0,21,4,2.3,0,1,37.06,0.1905,8980.91,0,0.002597,1,0.5144,0,3,2.5715,0
5,46055.85,4,2,28,0,94,90,4.1,0,1,29.48,0.9574,32478.59,1,0.00064,0,0.8617,1,1,4.8722,0
5,8003.12,1,2,56,1,57,12,2.1,3,0,8.82,0.2105,7297.24,0,0.001102,1,0.6104,0,3,2.6315,0
0,47842.55,3,2,36,2,24,5,4.1,0,0,22.16,0.2083,37240.64,1,0.000463,0,0.1875,0,2,1.6249,0
2,38633.2,2,3,21,0,53,11,3.1,2,0,6.38,0.2075,36168.4,1,0.000165,0,0.3942,0,0,1.6225,0
4,37451.06,1,0,27,1,73,53,4.7,3,0,32.57,0.726,25253.25,1,0.00087,0,0.2178,0,1,3.178,0
2,23900.68,3,1,42,2,41,24,4.3,2,0,17.25,0.5854,19777.81,0,0.000722,0,0.4098,0,2,1.7562,1
3,27073.73,3,1,46,2,92,87,3.2,0,1,4.49,0.9457,25858.12,1,0.000166,0,1.7023,0,3,3.8371,0
2,11950.29,2,1,61,0,34,26,5.0,2,0,16.29,0.7647,10003.59,0,0.001363,0,0.0,0,3,2.2941,0
6,10665.22,5,1,64,1,93,93,2.1,1,1,8.1,1.0,9801.34,0,0.000759,1,2.9,1,3,6.0,0
2,48124.32,1,0,47,0,52,47,3.6,3,0,1.51,0.9038,47397.64,1,3.1e-05,0,1.2653,0,3,3.7114,0
0,21249.16,5,1,63,2,22,3,4.3,2,1,19.38,0.1364,17131.07,0,0.000912,0,0.0955,1,3,1.4092,0
4,5012.61,3,4,35,1,55,31,3.7,0,0,16.42,0.5636,4189.54,0,0.003275,0,0.7327,0,1,1.6908,0
4,41489.97,6,3,36,0,39,4,3.8,3,1,28.58,0.1026,29632.14,1,0.000689,0,0.1231,1,2,2.3078,0
8,28826.7,5,0,53,1,73,31,3.0,3,0,27.94,0.4247,20772.52,1,0.000969,0,0.8494,1,3,3.2741,1
8,41081.6,6,0,54,0,82,75,4.1,1,0,30.65,0.9146,28490.09,1,0.000746,0,0.8231,1,3,4.7438,1
4,6245.85,6,4,30,2,94,70,3.2,1,1,0.36,0.7447,6223.36,0,5.8e-05,0,1.3405,1,1,3.2341,0
3,34900.54,1,3,47,1,74,61,1.8,3,0,10.23,0.8243,31330.21,1,0.000293,1,2.6378,0,3,5.4729,0
2,22435.51,6,1,42,2,70,60,2.3,1,1,4.72,0.8571,21376.55,0,0.00021,1,2.3142,1,2,5.5713,0
3,35254.61,2,2,40,1,84,9,1.8,2,0,5.73,0.1071,33234.52,1,0.000163,1,0.3427,0,2,3.3213,0
2,49321.73,3,3,47,1,63,54,2.5,3,0,37.82,0.8571,30668.25,1,0.000767,1,2.1428,0,3,5.5713,0
1,37741.29,5,3,50,2,44,39,2.7,2,1,18.76,0.8864,30661.02,1,0.000497,1,2.0387,1,3,6.6592,0
2,4273.89,4,3,52,2,8,3,1.7,3,0,14.21,0.375,3666.57,0,0.003324,1,1.2375,1,3,4.125,0
4,43865.5,6,0,28,0,63,22,2.4,3,0,14.61,0.3492,37456.75,1,0.000333,1,0.9079,1,1,5.0476,0
8,22431.82,7,3,52,1,38,13,4.6,3,0,4.93,0.3421,21325.93,0,0.00022,0,0.1368,1,3,2.0263,0
3,38059.56,4,0,22,0,75,63,3.1,1,0,41.36,0.84,22318.13,1,0.001087,0,1.596,1,0,5.52,0
1,4511.03,7,4,42,2,64,32,2.4,3,1,25.06,0.5,3380.57,0,0.005554,1,1.3,1,2,4.5,0
8,22686.59,6,3,53,2,53,50,4.7,3,0,11.99,0.9434,19966.47,0,0.000528,0,0.283,1,3,3.8302,0
5,31020.33,7,2,55,2,36,10,2.6,2,0,4.07,0.2778,29757.8,1,0.000131,1,0.6667,1,3,4.8334,0
8,40132.24,4,3,62,1,56,45,4.0,1,1,29.26,0.8036,28389.55,1,0.000729,0,0.8036,1,3,4.4108,1
6,34889.57,5,1,18,1,89,31,1.2,0,0,29.26,0.3483,24680.88,1,0.000839,1,1.3235,1,0,5.0449,1
0,24613.37,3,0,43,1,81,3,2.5,2,1,45.79,0.037,13342.91,0,0.00186,1,0.0925,0,2,3.111,0
4,36787.69,6,1,55,0,54,47,3.5,2,0,40.78,0.8704,21785.67,1,0.001108,0,1.3056,1,3,5.6112,0
7,32091.92,2,2,43,2,100,8,4.1,1,1,39.27,0.08,19489.42,1,0.001224,0,0.072,0,2,1.24,1
7,15733.25,3,2,42,0,54,32,3.6,1,0,23.94,0.5926,11966.71,0,0.001522,0,0.8296,0,2,1.7778,1
8,35647.29,6,4,40,0,32,5,2.9,0,1,10.85,0.1562,31779.56,1,0.000304,1,0.328,1,2,4.4686,0
1,29472.95,3,1,41,1,57,34,4.0,1,0,21.37,0.5965,23174.58,1,0.000725,0,0.5965,0,2,2.7895,0
3,18898.86,7,2,57,1,32,4,4.1,3,0,29.42,0.125,13338.82,0,0.001557,0,0.1125,1,3,1.375,0
6,49418.5,1,3,58,2,41,39,3.6,2,0,5.18,0.9512,46858.62,1,0.000105,0,1.3317,0,3,3.8536,0
6,14428.01,1,1,50,2,7,5,2.3,0,1,5.62,0.7143,13617.16,0,0.000389,1,1.9286,0,3,4.1429,0
0,37692.6,4,3,23,1,83,0,2.7,2,0,33.61,0.0,25024.12,1,0.000892,1,0.0,1,0,4.0,0
0,30558.68,1,0,54,1,65,20,3.6,0,0,6.59,0.3077,28544.86,1,0.000216,0,0.4308,0,3,1.9231,0
7,37323.14,6,1,24,1,20,0,3.1,1,0,30.75,0.0,25846.27,1,0.000824,0,0.0,1,0,2.0,0
8,46215.45,1,2,26,1,95,41,4.6,2,1,0.52,0.4316,45975.13,1,1.1e-05,0,0.1726,0,1,2.2948,0
7,5643.84,6,2,48,0,22,8,3.6,3,0,34.92,0.3636,3673.01,0,0.006186,0,0.509,1,3,2.0908,0
3,16849.75,6,3,34,0,70,30,1.8,1,0,6.79,0.4286,15705.65,0,0.000403,1,1.3715,1,1,4.2858,0
0,1743.68,7,2,57,0,81,15,4.2,0,1,15.34,0.1852,1476.2,0,0.008792,0,0.1482,1,3,1.5556,0
8,36762.06,7,2,27,1,20,15,4.3,3,0,21.36,0.75,28909.68,1,0.000581,0,0.525,1,1,4.25,0
4,25523.75,4,1,56,0,97,5,2.8,0,1,48.86,0.0515,13052.85,1,0.001914,1,0.1133,1,3,5.1545,0
0,27928.3,7,1,36,1,31,15,3.8,3,1,23.38,0.4839,21398.66,1,0.000837,0,0.5807,1,2,3.4517,0
7,19518.24,2,1,64,1,80,1,2.5,3,0,2.03,0.0125,19122.02,0,0.000104,1,0.0312,0,3,2.0375,0
5,48877.47,3,4,18,2,82,18,3.9,0,0,30.38,0.2195,34028.49,1,0.000622,0,0.2415,0,0,1.6585,0
8,30439.28,2,1,24,0,41,27,3.8,0,1,45.29,0.6585,16653.33,1,0.001488,0,0.7902,0,0,3.9755,0
7,45987.59,4,4,49,1,79,21,3.5,1,0,45.67,0.2658,24985.06,1,0.000993,0,0.3987,1,3,3.7974,0
7,32707.58,7,3,64,2,100,58,4.9,3,1,15.76,0.58,27552.87,1,0.000482,0,0.058,1,3,3.74,0
5,20517.19,5,4,34,0,74,55,1.4,2,0,44.88,0.7432,11309.08,0,0.002187,1,2.6755,1,1,6.2296,0
0,29821.11,5,0,24,2,77,29,2.7,3,0,14.54,0.3766,25485.12,1,0.000488,1,0.8662,1,0,5.1298,0
8,23766.21,5,3,47,0,27,17,4.1,0,1,28.83,0.6296,16914.41,0,0.001213,0,0.5666,1,3,2.8888,0
3,45541.43,3,1,32,0,37,0,4.9,0,0,46.37,0.0,24423.87,1,0.001018,0,0.0,0,1,2.0,0
3,28374.31,7,3,59,2,27,25,4.3,1,0,45.61,0.9259,15432.79,1,0.001607,0,0.6481,1,3,5.7777,0
5,48979.25,7,2,59,1,33,18,1.3,1,1,17.77,0.5455,40275.64,1,0.000363,1,2.0184,1,3,5.6365,0
6,42129.0,5,4,36,1,28,11,4.4,0,0,16.38,0.3929,35228.27,1,0.000389,0,0.2357,1,2,3.1787,0
7,48355.96,6,1,23,2,85,56,4.4,1,0,26.81,0.6588,35391.73,1,0.000554,0,0.3953,1,0,3.9764,0
4,31518.7,5,2,40,1,8,0,4.0,2,0,26.95,0.0,23024.41,1,0.000855,0,0.0,1,2,2.0,0
4,26822.54,6,1,26,0,50,37,2.1,1,1,0.98,0.74,26559.68,1,3.7e-05,1,2.146,1,1,6.22,0
6,38673.99,2,2,37,1,20,17,1.1,3,1,11.01,0.85,34415.98,1,0.000285,1,3.315,0,2,5.55,0
6,45776.22,4,2,51,1,35,8,2.6,1,0,32.75,0.2286,30784.51,1,0.000715,1,0.5486,1,3,4.6858,0
0,35493.54,1,1,32,1,32,5,3.9,1,0,1.32,0.1562,35025.03,1,3.7e-05,0,0.1718,0,1,1.4686,0
5,25605.68,3,3,63,0,91,71,4.2,2,0,49.11,0.7802,13030.73,1,0.001918,0,0.6242,0,3,4.3406,0
4,39636.47,7,3,19,0,88,19,3.1,0,1,49.41,0.2159,20052.09,1,0.001247,0,0.4102,1,0,3.6477,0
2,47387.38,2,2,36,1,29,14,4.6,2,1,31.63,0.4828,32398.75,1,0.000667,0,0.1931,0,2,2.4484,0
0,47874.98,5,0,60,2,9,7,1.7,2,0,7.27,0.7778,44394.47,1,0.000152,1,2.5667,1,3,6.3334,0
0,40443.15,4,0,65,1,21,16,2.1,1,1,18.81,0.7619,32835.79,1,0.000465,1,2.2095,1,3,6.2857,0
1,23806.53,7,1,24,2,57,5,3.2,0,0,9.22,0.0877,21611.57,0,0.000387,0,0.1579,1,0,1.2631,0
4,41665.12,6,2,25,1,31,30,4.8,1,1,20.5,0.9677,33123.77,1,0.000492,0,0.1935,1,0,4.9031,0
2,39028.08,7,4,40,0,54,7,4.5,2,1,31.69,0.1296,26660.08,1,0.000812,0,0.0648,1,2,2.3888,0
7,41667.84,1,0,30,0,63,43,3.2,3,0,15.65,0.6825,35146.82,1,0.000376,0,1.2285,0,1,3.0475,0
8,19233.3,6,1,19,1,43,25,4.5,0,0,16.14,0.5814,16129.05,0,0.000839,0,0.2907,1,0,2.7442,0
8,8737.74,7,3,57,1,60,2,4.7,3,0,30.62,0.0333,6062.24,0,0.003504,0,0.01,1,3,1.0999,0
8,32187.67,4,4,43,0,5,3,3.8,3,0,19.58,0.6,25885.32,1,0.000608,0,0.72,1,2,3.8,0
0,17820.59,4,3,45,0,21,3,2.8,1,0,38.63,0.1429,10936.5,0,0.002168,1,0.3144,1,2,3.4287,0
0,25950.46,7,3,58,2,48,14,1.6,2,0,29.06,0.2917,18409.26,1,0.00112,1,0.9918,1,3,4.8751,0
7,22055.36,1,1,41,1,92,75,3.3,1,0,3.87,0.8152,21201.82,0,0.000175,0,1.3858,0,2,2.4456,0
3,12463.82,3,2,58,0,38,8,1.8,0,1,20.55,0.2105,9902.5,0,0.001649,1,0.6736,0,3,2.6315,1
5,45744.24,3,2,59,2,22,9,1.1,3,0,7.01,0.4091,42537.57,1,0.000153,1,1.5955,0,3,4.2273,0
1,3277.85,7,1,55,0,25,25,3.7,2,1,45.74,1.0,1778.56,0,0.01395,0,1.3,1,3,5.0,0
7,18573.76,2,1,34,1,9,2,3.4,1,0,0.35,0.2222,18508.75,0,1.9e-05,0,0.3555,0,1,0.6666,0
3,34370.1,2,2,34,0,92,7,2.8,0,0,3.88,0.0761,33036.54,1,0.000113,1,0.1674,0,1,3.2283,0
4,20232.53,4,0,19,0,71,68,4.5,0,0,0.94,0.9577,20042.34,0,4.6e-05,0,0.4788,1,0,3.8731,0
7,11578.21,2,3,64,1,82,11,1.3,0,1,15.95,0.1341,9731.49,0,0.001377,1,0.4962,0,3,2.4023,1
0,41454.49,1,2,19,2,35,30,4.3,0,0,9.25,0.8571,37619.95,1,0.000223,0,0.6,0,0,3.5713,0
4,25921.43,3,4,50,0,40,2,5.0,0,1,25.56,0.05,19295.91,1,0.000986,0,0.0,0,3,1.15,0
3,14621.39,7,3,26,2,48,14,1.2,3,1,14.03,0.2917,12570.01,0,0.000959,1,1.1085,1,1,3.8751,0
6,28302.7,5,3,40,1,42,11,2.5,2,1,32.12,0.2619,19211.87,1,0.001135,1,0.6548,1,2,4.7857,0
8,1082.5,6,2,55,1,60,23,1.9,1,1,15.27,0.3833,917.2,0,0.014093,1,1.1882,1,3,4.1499,0
1,26213.44,7,1,47,1,27,0,1.2,2,0,0.33,0.0,26126.94,1,1.3e-05,1,0.0,1,3,4.0,0
6,20825.37,3,3,57,1,71,28,2.8,1,1,17.56,0.3944,17168.44,0,0.000843,1,0.8677,0,3,3.1832,1
8,12559.8,5,1,30,1,93,0,4.7,1,0,15.56,0.0,10605.5,0,0.001239,0,0.0,1,1,1.0,0
0,45024.76,3,2,49,1,91,84,4.2,1,1,42.96,0.9231,25682.12,1,0.000954,0,0.7385,0,3,4.7693,0
2,43778.18,3,1,26,2,10,7,2.5,0,1,39.13,0.7,26647.78,1,0.000894,1,1.75,0,1,5.1,0
6,5535.51,5,3,31,2,34,1,2.8,0,1,0.94,0.0294,5483.48,0,0.00017,1,0.0647,1,1,3.0882,0
2,1533.67,6,3,60,0,56,13,3.0,2,1,23.94,0.2321,1166.51,0,0.015599,0,0.4642,1,3,1.6963,0
3,8178.07,3,2,57,0,84,12,3.1,2,0,42.15,0.1429,4731.01,0,0.005153,0,0.2715,0,3,1.4287,0
3,33571.03,1,2,57,2,93,55,2.8,2,1,32.99,0.5914,22495.95,1,0.000983,1,1.3011,0,3,4.7742,0
3,5048.13,6,3,21,1,66,36,2.8,3,0,45.37,0.5455,2757.79,0,0.008986,1,1.2001,1,0,5.6365,1
5,31006.89,4,4,29,0,46,26,1.5,1,1,10.46,0.5652,27763.57,1,0.000337,1,1.9782,1,1,5.6956,0
1,32355.91,1,3,46,1,7,7,1.9,0,1,33.84,1.0,21406.67,1,0.001046,1,3.1,0,3,6.0,0
8,39988.73,7,1,30,1,47,18,4.7,0,0,37.05,0.383,25172.91,1,0.000926,0,0.1149,1,1,3.149,0
1,41049.76,5,0,47,1,57,27,1.9,0,0,25.14,0.4737,30729.85,1,0.000612,1,1.4685,1,3,5.4211,1
1,43842.93,3,1,21,1,20,7,4.6,3,0,35.53,0.35,28265.54,1,0.00081,0,0.14,0,0,2.05,0
1,14122.51,4,0,48,1,100,69,2.3,1,0,14.03,0.69,12141.12,0,0.000993,1,1.863,1,3,5.07,0
0,25436.61,1,1,27,2,37,21,4.7,0,1,36.61,0.5676,16124.27,1,0.001439,0,0.1703,0,1,2.7028,0
7,38855.16,3,3,39,2,43,43,2.0,3,1,24.29,1.0,29417.24,1,0.000625,1,3.0,0,2,6.0,0
2,30502.51,2,3,49,0,50,39,3.0,0,1,10.37,0.78,27339.4,1,0.00034,0,1.56,0,3,3.34,0
6,13342.03,4,3,19,0,12,3,4.9,2,0,6.2,0.25,12514.82,0,0.000465,0,0.025,1,0,1.75,0
1,20866.01,5,2,38,1,83,14,4.0,1,0,17.58,0.1687,17197.77,0,0.000842,0,0.1687,1,2,1.5061,0
5,35348.22,2,3,21,0,4,2,1.5,0,1,9.54,0.5,31976.0,1,0.00027,1,1.75,0,0,4.5,0
1,38317.05,5,1,33,0,65,54,2.3,1,1,6.43,0.8308,35853.26,1,0.000168,1,2.2432,1,1,6.4924,0
0,10600.9,6,4,51,1,83,78,1.3,3,1,11.39,0.9398,9393.46,0,0.001074,1,3.4773,1,3,5.8194,0
8,45059.51,6,1,58,2,25,9,3.7,3,0,4.43,0.36,43063.37,1,9.8e-05,0,0.468,1,3,3.08,1
2,10309.39,4,2,21,2,90,2,4.3,2,1,2.48,0.0222,10053.72,0,0.000241,0,0.0155,1,0,1.0666,1
4,24093.79,4,2,35,2,1,0,4.0,2,0,17.38,0.0,19906.29,0,0.000721,0,0.0,1,1,1.0,0
7,23538.53,2,1,49,2,81,71,4.8,2,1,40.64,0.8765,13972.47,0,0.001726,0,0.1753,0,3,3.6295,0
2,33185.51,7,3,22,2,68,33,2.5,2,0,23.12,0.4853,25513.02,1,0.000697,1,1.2132,1,0,5.4559,0
3,10040.32,3,2,42,1,37,14,2.3,0,0,29.22,0.3784,7106.54,0,0.00291,1,1.0217,0,2,3.1352,0
3,869.65,7,2,46,0,18,3,3.9,1,1,1.46,0.1667,856.95,0,0.001677,0,0.1834,1,3,1.5001,0
7,46062.49,7,4,52,2,37,32,4.0,0,1,32.88,0.8649,30917.14,1,0.000714,0,0.8649,1,3,4.5947,0
6,44150.39,4,2,29,2,63,61,2.9,3,1,43.44,0.9683,24971.46,1,0.000984,1,2.0334,1,1,7.9049,0
1,11831.53,6,0,44,1,41,4,3.7,1,1,42.38,0.0976,6817.33,0,0.003582,0,0.1269,1,2,2.2928,1
8,40591.86,4,0,59,2,75,40,1.3,2,0,21.07,0.5333,32039.16,1,0.000519,1,1.9732,1,3,5.5999,0
4,47664.8,5,3,56,0,5,0,1.4,1,1,17.0,0.0,39561.78,1,0.000357,1,0.0,1,3,4.0,0
5,33012.88,6,2,52,2,91,53,4.1,2,1,12.59,0.5824,28856.56,1,0.000381,0,0.5242,1,3,3.7472,0
2,1510.38,7,3,39,2,34,33,4.0,1,1,21.73,0.9706,1182.17,0,0.014378,0,0.9706,1,2,3.9118,0
3,21241.3,6,1,50,2,16,0,5.0,2,0,9.27,0.0,19272.23,0,0.000436,0,0.0,1,3,1.0,0
7,14769.22,5,0,36,0,71,52,3.2,3,0,23.0,0.7324,11372.3,0,0.001557,0,1.3183,1,2,3.1972,0
6,9296.46,5,0,50,2,31,23,1.8,2,1,39.52,0.7419,5622.5,0,0.004251,1,2.3741,1,3,5.2257,0
1,3175.74,7,2,51,0,68,40,3.0,1,0,39.15,0.5882,1932.44,0,0.012324,0,1.1764,1,3,2.7646,0
1,26513.37,7,4,39,0,90,60,1.5,2,0,41.42,0.6667,15531.53,1,0.001562,1,2.3334,1,2,7.0001,1
7,7871.18,1,4,64,0,59,38,1.7,1,1,27.05,0.6441,5742.03,0,0.003436,1,2.1255,0,3,3.9323,0
6,8050.79,6,0,44,1,92,84,4.4,3,0,4.85,0.913,7660.33,0,0.000602,0,0.5478,1,2,3.739,1
8,10625.59,3,1,37,0,55,9,4.3,2,1,3.23,0.1636,10282.38,0,0.000304,0,0.1145,0,2,0.4908,0
5,32807.37,6,4,27,0,89,1,2.6,1,0,37.09,0.0112,20639.12,1,0.001131,1,0.0269,1,1,4.0336,0
5,17813.29,3,3,52,0,41,25,1.3,0,0,8.19,0.6098,16354.38,0,0.00046,1,2.2563,0,3,3.8294,0
2,8551.16,2,3,24,0,34,5,3.0,3,1,41.5,0.1471,5002.43,0,0.004853,0,0.2942,0,0,1.4413,0
4,45074.64,2,2,22,1,82,1,4.4,1,1,37.54,0.0122,28153.62,1,0.000833,0,0.0073,0,0,1.0366,1
1,18378.83,5,3,30,2,34,26,3.1,3,1,36.72,0.7647,11630.12,0,0.001998,0,1.4529,1,1,3.2941,1
4,38141.44,1,4,51,2,91,14,3.0,2,1,36.21,0.1538,24330.42,1,0.000949,0,0.3076,0,3,1.4614,0
5,7982.83,6,3,39,2,48,17,2.8,3,0,18.18,0.3542,6531.55,0,0.002277,1,0.7792,1,2,4.0626,0
0,45355.05,1,4,30,0,65,57,2.7,2,0,14.6,0.8769,38733.21,1,0.000322,1,2.0169,0,1,5.6307,0
0,40712.03,6,4,57,0,42,32,1.3,0,0,18.63,0.7619,33127.38,1,0.000458,1,2.819,1,3,6.2857,0
8,8061.72,1,0,37,1,90,84,1.9,0,0,24.66,0.9333,6073.7,0,0.003059,1,2.8932,0,2,4.7999,0
8,1638.3,4,0,29,1,77,20,3.4,2,1,42.43,0.2597,943.17,0,0.025883,0,0.4155,1,1,2.7791,1
8,10321.48,7,2,60,1,23,21,3.3,2,0,34.32,0.913,6779.15,0,0.003325,0,1.5521,1,3,3.739,0
7,14972.37,3,2,29,0,86,50,4.6,0,0,3.5,0.5814,14448.34,0,0.000234,0,0.2326,0,1,1.7442,0
4,35126.81,7,0,58,1,8,8,3.5,1,1,32.61,1.0,23671.96,1,0.000928,0,1.5,1,3,5.0,0
0,12648.44,6,2,56,0,22,10,2.5,3,0,1.14,0.4545,12504.25,0,9e-05,1,1.1362,1,3,4.3635,0
4,23994.74,1,3,21,2,39,17,2.4,2,1,29.94,0.4359,16810.71,0,0.001248,1,1.1333,0,0,3.3077,0
7,2440.89,1,3,31,1,46,12,1.4,2,1,18.44,0.2609,1990.79,0,0.007552,1,0.9392,0,1,2.7827,0
1,16696.19,6,2,22,0,16,0,5.0,3,1,27.43,0.0,12116.43,0,0.001643,0,0.0,1,0,1.0,0
1,13878.46,6,3,22,1,65,56,2.6,3,1,2.26,0.8615,13564.81,0,0.000163,1,2.0676,1,0,5.5845,0
6,37349.31,2,1,33,0,100,92,2.3,0,0,18.97,0.92,30264.15,1,0.000508,1,2.484,0,1,5.76,1
0,21869.75,2,3,52,1,55,35,4.7,2,1,3.31,0.6364,21145.86,0,0.000151,0,0.1909,0,3,1.9092,0
2,45068.45,2,1,39,2,28,13,3.9,3,0,14.32,0.4643,38614.65,1,0.000318,0,0.5107,0,2,2.3929,0
7,10791.22,7,3,40,1,53,42,1.5,2,1,3.28,0.7925,10437.27,0,0.000304,1,2.7737,1,2,5.3775,1
4,21623.92,4,3,25,0,28,15,1.3,2,1,5.95,0.5357,20337.3,0,0.000275,1,1.9821,1,0,4.6071,0
6,31846.29,2,1,33,1,41,17,1.9,3,1,19.61,0.4146,25601.23,1,0.000616,1,1.2853,0,1,4.2438,0
3,14654.37,1,3,22,2,66,38,2.6,3,1,12.19,0.5758,12868.0,0,0.000832,1,1.3819,0,0,3.7274,0
0,31361.18,2,4,27,1,80,52,3.1,3,0,25.51,0.65,23360.94,1,0.000813,0,1.235,0,1,2.95,0
0,29229.07,2,0,50,1,74,14,3.3,2,0,20.46,0.1892,23248.8,1,0.0007,0,0.3216,0,3,1.5676,0
6,21624.93,6,3,43,0,6,2,1.8,0,1,12.05,0.3333,19019.13,0,0.000557,1,1.0666,1,2,3.9999,1
4,19519.06,4,0,30,0,17,8,4.0,2,1,5.24,0.4706,18496.26,0,0.000268,0,0.4706,1,1,2.4118,0
8,47524.11,2,1,18,0,15,4,2.1,2,0,6.44,0.2667,44463.56,1,0.000136,1,0.7734,0,0,3.8001,1
1,5052.7,5,1,48,0,16,6,1.4,3,0,43.54,0.375,2852.75,0,0.008615,1,1.35,1,3,5.125,0
8,11437.9,1,2,24,2,54,9,3.3,3,1,33.93,0.1667,7557.02,0,0.002966,0,0.2834,0,0,0.5001,0
5,24821.7,7,3,56,0,52,38,2.6,0,1,46.49,0.7308,13282.09,0,0.001873,1,1.7539,1,3,6.1924,0
7,32079.24,6,0,29,0,19,16,1.1,1,1,40.19,0.8421,19186.59,1,0.001253,1,3.2842,1,1,7.5263,0
2,45962.99,7,1,57,0,7,5,3.4,1,0,2.12,0.7143,44988.57,1,4.6e-05,0,1.1429,1,3,4.1429,0
4,6424.13,4,0,45,2,73,40,1.3,3,1,19.54,0.5479,5168.85,0,0.003041,1,2.0272,1,2,4.6437,0
0,36480.46,3,1,57,2,3,3,3.8,0,1,5.0,1.0,34656.44,1,0.000137,0,1.2,0,3,4.0,0
3,34051.89,1,2,24,0,48,21,3.2,0,1,9.95,0.4375,30663.73,1,0.000292,0,0.7875,0,0,2.3125,0
0,1921.49,3,2,50,0,25,11,1.9,1,1,21.26,0.44,1512.98,0,0.011059,1,1.364,0,3,3.32,0
1,19841.96,2,2,46,1,82,41,1.6,3,0,31.49,0.5,13593.73,0,0.001587,1,1.7,0,3,3.5,0
6,33495.01,3,0,25,2,77,59,2.1,3,0,27.82,0.7662,24176.7,1,0.000831,1,2.222,0,0,5.2986,0
2,24730.96,4,3,47,1,89,31,1.3,2,1,32.81,0.3483,16616.73,0,0.001327,1,1.2887,1,3,4.0449,0
7,36411.07,2,2,58,1,75,27,2.8,0,0,0.71,0.36,36152.55,1,1.9e-05,1,0.792,0,3,4.08,1
4,48472.32,1,0,23,1,17,3,1.6,2,0,8.3,0.1765,44449.12,1,0.000171,1,0.6001,0,0,3.5295,0
2,37744.56,5,1,51,0,45,10,1.7,3,1,5.74,0.2222,35578.02,1,0.000152,1,0.7333,1,3,4.6666,0
6,8433.08,1,0,64,1,8,3,3.7,1,1,38.76,0.375,5164.42,0,0.004596,0,0.4875,0,3,1.125,0
6,32782.38,4,1,56,2,98,54,3.7,1,0,12.94,0.551,28540.34,1,0.000395,0,0.7163,1,3,3.653,0
2,38234.96,7,4,49,1,74,39,4.9,0,0,46.3,0.527,20532.17,1,0.001211,0,0.0527,1,3,4.581,0
2,2888.66,6,0,36,1,61,49,1.8,2,1,9.92,0.8033,2602.1,0,0.003433,1,2.5706,1,2,5.4099,0
7,28672.52,7,0,27,0,53,43,2.7,1,1,14.31,0.8113,24569.48,1,0.000499,1,1.866,1,1,6.4339,0
3,10009.33,5,2,44,1,90,11,1.6,3,1,11.15,0.1222,8893.29,0,0.001114,1,0.4155,1,2,3.3666,0
0,15629.12,3,2,34,1,59,57,3.1,0,1,16.35,0.9661,13073.76,0,0.001046,0,1.8356,0,1,2.8983,0
1,25558.71,5,3,55,2,4,4,3.7,0,1,1.75,1.0,25111.43,1,6.8e-05,0,1.3,1,3,5.0,0
3,43461.43,4,0,53,0,55,25,1.7,0,1,39.35,0.4545,26359.36,1,0.000905,1,1.4998,1,3,5.3635,1
5,4201.95,5,3,44,1,18,17,4.7,1,1,13.38,0.9444,3639.73,0,0.003183,0,0.2833,1,2,3.8332,0
0,31780.61,1,0,27,1,96,24,1.6,1,1,49.49,0.25,16052.39,1,0.001557,1,0.85,0,1,4.75,1
6,28446.2,4,3,60,1,1,1,2.9,1,0,0.58,1.0,28281.21,1,2e-05,1,2.1,1,3,7.0,0
2,23221.62,2,2,29,2,70,69,1.1,1,0,9.29,0.9857,21064.33,0,0.0004,1,3.8442,0,1,4.9571,0
6,15179.01,1,2,33,0,30,18,1.7,2,1,17.29,0.6,12554.56,0,0.001139,1,1.98,0,1,3.8,1
0,35131.19,7,2,65,1,83,28,4.1,0,1,1.69,0.3373,34537.47,1,4.8e-05,0,0.3036,1,3,3.0119,0
2,157.03,4,0,49,1,6,1,3.7,1,0,11.28,0.1667,139.32,0,0.071379,0,0.2167,1,3,1.5001,0
6,10445.63,3,2,32,2,27,23,3.7,0,0,0.02,0.8519,10443.54,0,2e-06,0,1.1075,0,1,2.5557,0
2,44446.3,1,2,29,1,37,25,2.9,2,1,31.53,0.6757,30432.38,1,0.000709,1,1.419,0,1,5.0271,0
7,11046.35,7,4,46,2,63,14,2.9,0,1,35.33,0.2222,7143.67,0,0.003198,1,0.4666,1,3,3.6666,1
2,11027.41,5,1,19,2,58,54,2.4,2,0,27.0,0.931,8050.01,0,0.002448,1,2.4206,1,0,5.793,0
7,40482.93,7,4,63,1,68,51,2.5,0,0,16.14,0.75,33948.99,1,0.000399,1,1.875,1,3,6.25,0
2,22664.8,3,1,62,0,31,17,2.3,2,0,25.78,0.5484,16821.81,0,0.001137,1,1.4807,0,3,3.6452,0
6,31950.75,3,1,51,0,24,5,1.3,2,1,0.09,0.2083,31921.99,1,3e-06,1,0.7707,0,3,3.6249,0
